"Date","Flow","Flow2","bg_fry","bg_juv","bg_adult","cc_fry","cc_juv","cc_spawn","cc_adult","gd_juv","gd_spawn","gd_adult","gs_fry","gs_juv","gs_spawn","gs_adult","smb_fry","smb_juv","smb_spawn","smb_inc","smb_adult","ws_fry","ws_juv","ws_spawn","ws_adult","month"
"X3781.76251165682",1930-05-12,3781.76251165682,3200.09051165682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3781.76251165682.1",1930-05-13,3781.76251165682,3200.09051165682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3517.6394156046",1930-05-14,3517.6394156046,2935.9674156046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3637.69536835561",1930-05-15,3637.69536835561,3056.02336835561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3637.69536835561.1",1930-05-16,3637.69536835561,3056.02336835561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3817.77929748213",1930-05-17,3817.77929748213,3236.10729748213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3553.6562014299",1930-05-18,3553.6562014299,2971.9842014299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3445.60584395399",1930-05-19,3445.60584395399,2863.93384395399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3745.74572583152",1930-05-20,3745.74572583152,3164.07372583152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3517.6394156046.1",1930-05-21,3517.6394156046,2935.9674156046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3301.53870065278",1930-05-22,3301.53870065278,2719.86670065278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3517.6394156046.2",1930-05-23,3517.6394156046,2935.9674156046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3373.57227230339",1930-05-24,3373.57227230339,2791.90027230339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3301.53870065278.1",1930-05-25,3301.53870065278,2719.86670065278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X3133.46036680137",1930-05-26,3133.46036680137,2551.78836680137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May"
"X2701.25893689773",1930-05-27,2701.25893689773,2119.58693689773,1.85800275954783,2.95495854662103,-42.4942127607208,-3.73145842444623,-10.3530945369495,-62.4964866251698,-25.6472850331401,45.3121379646269,19.3319386369487,27.9913247298124,-6.30650866696173,-47.7349793633598,-4.91119399673962,-49.0959501555761,-26.4990405574791,-4.97064330733948,-7.73745280154675,-34.1476301374868,-26.1125597554022,-1.82091502841092,-1.99489467435433,31.8601644495896,-4.87777398989137,"May"
"X2545.18619832142",1930-05-28,2545.18619832142,1963.51419832142,1.35360188605587,5.28794947406423,-47.4451408223296,-2.9891124728615,-9.68344974461156,-65.792859922051,-25.6896054270515,50.5856367177349,17.1854448334206,24.3541588022466,-8.96108157950976,-48.3356288497915,-7.93544551329829,-50.6718017224713,-32.1784451658252,-4.81478362030868,-11.2773931454287,-35.550627804789,-27.4302407544573,-2.73257418175002,-2.57190128407027,36.1836376839026,-5.066715742569,"May"
"X2281.0631022692",1930-05-29,2281.0631022692,1699.3911022692,-13.2647854201567,5.70694410182691,-55.3249281121524,-3.74907726840622,-12.0040912291558,-66.8258492883363,-29.2152592550212,52.5037663463856,1.9865127598275,5.69233971982767,-15.4076703947609,-42.9992259739036,-20.611356977767,-48.2619695861664,-44.8107307295564,-5.36344688316885,-24.4241530791285,-36.7091995458138,-30.0236750223555,-9.666613703207,-4.47799843038966,41.0716119712651,-6.75615294430684,"May"
"X2737.27572272303",1930-05-30,2737.27572272303,2155.60372272303,1.53872834617933,2.4669888393048,-41.4145014719214,-3.93006788440627,-10.5654679682494,-61.5751870002499,-25.6847002687777,44.2829682487247,19.3043793601365,28.1770285536135,-5.84735007363664,-47.3175874768227,-4.53981423174941,-48.5347997210865,-25.4371745349541,-5.00210193213016,-7.27916150696169,-33.7711558622675,-25.7962724470042,-1.77464592362478,-1.90610153529131,31.1574597965687,-4.88244109127357,"May"
"X2365.1022691949",1930-05-31,2365.1022691949,1783.4302691949,-7.54322686553643,6.82415561810499,-52.9611730777973,-3.42314643576654,-11.0918935557839,-66.6974405024019,-28.4424832677922,51.3523469018006,5.96106485642002,9.57557560302216,-13.0490246870617,-45.7664564191325,-15.6216208637873,-50.2118078824422,-40.7463188801139,-4.74198544200055,-19.9345952655209,-36.9409517504294,-28.8432720031857,-6.33181561422828,-3.64824435644287,40.7393154550426,-6.16915119304946,"May"
"X2305.0742928194",1930-06-01,2305.0742928194,1663.0692928194,-15.8185294503783,5.40544304900807,-58.9171014243976,-4.15045951920359,-13.2739852392226,-69.6574414347378,-31.3257197503776,60.4078001101397,2.51431793310201,7.46827222630932,-17.4176551366273,-44.8197281396179,-23.7979945872314,-50.2063718315963,-48.6836408141589,-6.29031452243596,-27.3655648620062,-39.0026632008114,-32.9039639603643,-11.7823092527339,-5.19283960441843,45.6274231455942,-7.50216564069176,"Jun"
"X2040.95119676717",1930-06-02,2040.95119676717,1398.94619676717,-37.5792566771061,-7.12749162020694,-66.2544437691937,-7.04931940743344,-16.4754146689258,-57.5078200042758,-31.7774069358758,61.0900912249752,-10.2144984151995,2.12907643674161,-29.0509751482845,-23.5857237271293,-44.0159358644622,-29.0887437620713,-62.1742208249877,-13.7666035083341,-44.0035806381527,-34.304253506127,-35.7863590350214,-29.4224724076392,-8.67727731044889,35.8968934962566,-9.7496804368025,"Jun"
"X2004.93441094187",1930-06-03,2004.93441094187,1362.92941094187,-40.7576730002516,-10.1151352541111,-67.1835729665986,-7.86058748993074,-16.9352582759638,-51.9120506263068,-31.7490541392387,60.1875267988594,-12.5076359080685,1.70178040314705,-31.2460627364095,-18.472701355081,-47.0097564006282,-23.3364622444734,-63.8514182539138,-15.7211269976018,-46.4975309250389,-33.2116266575519,-35.5987459169209,-32.6317467446987,-9.16977610016015,32.891721129754,-10.1146988472943,"Jun"
"X2040.95119676717.1",1930-06-04,2040.95119676717,1398.94619676717,-37.5792566771061,-7.12749162020694,-66.2544437691937,-7.04931940743344,-16.4754146689258,-57.5078200042758,-31.7774069358758,61.0900912249752,-10.2144984151995,2.12907643674161,-29.0509751482845,-23.5857237271293,-44.0159358644622,-29.0887437620713,-62.1742208249877,-13.7666035083341,-44.0035806381527,-34.304253506127,-35.7863590350214,-29.4224724076392,-8.67727731044889,35.8968934962566,-9.7496804368025,"Jun"
"X1812.84488654025",1930-06-05,1812.84488654025,1170.83988654026,-53.0347672000525,-30.439718915815,-72.9261957847868,-12.8639607361351,-18.5677728418534,-27.8450205057567,-25.9783963488618,49.0505043227241,-16.4337475235239,11.2232276279504,-42.8655584702187,1.11389786843947,-58.6549163863682,2.75779222451754,-69.5592103270898,-29.0011259816125,-55.1873432850089,-28.0961336729456,-33.6575988973131,-48.734328219899,-12.2570761210394,7.17782451343967,-13.1447765085462,"Jun"
"X1764.82250543985",1930-06-06,1764.82250543985,1122.81750543985,-56.4031423954982,-36.772110478832,-73.8208841549719,-14.5903013390136,-19.1659047476894,-19.2992042381863,-22.629923810217,46.2359904406116,-17.5067919105055,13.5687657415089,-46.6321594076653,7.36258553788686,-61.3539396858551,11.0711686960254,-70.2077221206156,-33.3112219900832,-57.241798315458,-26.2401683611068,-32.4681770636738,-53.2677831386461,-13.5190977234405,-0.135476313446889,-14.663833915711,"Jun"
"X2401.11905502021",1930-06-07,2401.11905502021,1759.11405502021,-8.44009399780385,7.56857588732082,-56.4598872409125,-3.77905982036646,-12.1876314375427,-69.8343409749504,-30.8885945305626,58.3648386951014,6.54647591895136,10.6000030159134,-14.3558411593645,-48.6753652896895,-17.2388677565183,-53.322953149548,-44.0448972846414,-5.21731089255044,-21.938502694235,-39.7604288336404,-31.2431482989428,-7.01577209017016,-4.03015236420879,45.966116124405,-6.79918475815615,"Jun"
"X2040.95119676717.2",1930-06-08,2040.95119676717,1398.94619676717,-37.5792566771061,-7.12749162020694,-66.2544437691937,-7.04931940743344,-16.4754146689258,-57.5078200042758,-31.7774069358758,61.0900912249752,-10.2144984151995,2.12907643674161,-29.0509751482845,-23.5857237271293,-44.0159358644622,-29.0887437620713,-62.1742208249877,-13.7666035083341,-44.0035806381527,-34.304253506127,-35.7863590350214,-29.4224724076392,-8.67727731044889,35.8968934962566,-9.7496804368025,"Jun"
"X1872.87286291576",1930-06-09,1872.87286291576,1230.86786291576,-49.0379743105396,-22.401056087144,-71.9891475655598,-10.7257843534075,-17.8416441672418,-36.6227187470828,-29.8493815800336,52.8530195403242,-15.1278710669494,8.37475531773005,-38.3492412523184,-6.05425658260108,-55.4922077470132,-6.49187868769299,-68.8598063906814,-23.661155731469,-52.8183221302931,-30.2148642345238,-35.0460598970794,-43.2157330085371,-10.6963429921942,17.0138835612095,-11.276729637522,"Jun"
"X2004.93441094187.1",1930-06-10,2004.93441094187,1362.92941094187,-40.7576730002516,-10.1151352541111,-67.1835729665986,-7.86058748993074,-16.9352582759638,-51.9120506263068,-31.7490541392387,60.1875267988594,-12.5076359080685,1.70178040314705,-31.2460627364095,-18.472701355081,-47.0097564006282,-23.3364622444734,-63.8514182539138,-15.7211269976018,-46.4975309250389,-33.2116266575519,-35.5987459169209,-32.6317467446987,-9.16977610016015,32.891721129754,-10.1146988472943,"Jun"
"X2040.95119676717.3",1930-06-11,2040.95119676717,1398.94619676717,-37.5792566771061,-7.12749162020694,-66.2544437691937,-7.04931940743344,-16.4754146689258,-57.5078200042758,-31.7774069358758,61.0900912249752,-10.2144984151995,2.12907643674161,-29.0509751482845,-23.5857237271293,-44.0159358644622,-29.0887437620713,-62.1742208249877,-13.7666035083341,-44.0035806381527,-34.304253506127,-35.7863590350214,-29.4224724076392,-8.67727731044889,35.8968934962566,-9.7496804368025,"Jun"
"X1920.89524401616",1930-06-12,1920.89524401616,1278.89024401616,-45.9760352626112,-17.3538269607915,-70.4157150982002,-9.48955055996241,-17.4467486206336,-42.6595487958603,-31.2214947574944,55.6265485590409,-14.2012588263377,5.89086029740787,-35.4645517058231,-10.8991744474897,-52.5437046465847,-13.0341727897854,-67.320428095276,-20.3600557746335,-50.6202237287746,-31.4747903281684,-35.4968021033893,-39.1957435405706,-9.94251409184317,23.3919842606246,-10.5466983143466,"Jun"
"X4886.27727696612",1930-06-13,4886.27727696612,4244.27227696612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X5294.46751631955.2",1930-06-14,5294.46751631955,4652.46251631955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X4045.88560770905",1930-06-15,4045.88560770905,3403.88060770905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3517.6394156046.3",1930-06-16,3517.6394156046,2875.6344156046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3337.55548647809",1930-06-17,3337.55548647809,2695.55048647809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3265.52191482748",1930-06-18,3265.52191482748,2623.51691482748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3817.77929748213.1",1930-06-19,3817.77929748213,3175.77429748213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3337.55548647809.1",1930-06-20,3337.55548647809,2695.55048647809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X3097.44358097606",1930-06-21,3097.44358097606,2455.43858097606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2869.33727074915",1930-06-22,2869.33727074915,2227.33227074915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun"
"X2485.15822194591",1930-06-23,2485.15822194591,1843.15322194591,-4.11919085334123,7.16260244404603,-53.492086060866,-3.45091778447962,-11.3424254657152,-68.3378457699445,-29.2167950382033,59.9340152129417,11.8442660377316,17.5151449594941,-12.6574155617697,-49.1654179435362,-13.8093668982342,-52.8048153306956,-40.0820244846721,-5.22060768485982,-18.0593128263727,-38.7456403421027,-30.4090182123524,-5.35609862539573,-3.57533504860894,44.9908114737829,-6.26635481560926,"Jun"
"X2461.14703139571",1930-06-24,2461.14703139571,1819.14203139571,-5.35837740059961,7.27927528225235,-54.2949901412267,-3.54442123746921,-11.5816317754699,-68.7328597128908,-29.6817111162643,59.4630807675119,10.3005795575986,15.4852110293167,-13.1382023358473,-49.0330056349649,-14.7821176237266,-52.9444165782243,-41.1749594992284,-5.21967041620673,-19.1557547496577,-39.0243431919794,-30.6402982683958,-5.82927131762594,-3.70494793997573,45.2794376424566,-6.4178273147787,"Jun"
"X2365.1022691949.1",1930-06-25,2365.1022691949,1723.0972691949,-11.0532217712364,6.92530266379132,-57.4242411931874,-3.91839471365837,-12.585114081677,-69.9158450470898,-31.1522777587684,58.9200206762929,4.89315391020025,9.11470479152514,-15.4240900133373,-47.512040582373,-19.5144437304304,-52.4626164441887,-45.7462778366195,-5.54746726818562,-23.8965381991437,-39.6178849016295,-31.8075249154122,-8.61253035380991,-4.42327830077545,45.9258493141853,-7.05594349155152,"Jun"
"X2305.0742928194.1",1930-06-26,2305.0742928194,1663.0692928194,-15.8185294503783,5.40544304900807,-58.9171014243976,-4.15045951920359,-13.2739852392226,-69.6574414347378,-31.3257197503776,60.4078001101397,2.51431793310201,7.46827222630932,-17.4176551366273,-44.8197281396179,-23.7979945872314,-50.2063718315963,-48.6836408141589,-6.29031452243596,-27.3655648620062,-39.0026632008114,-32.9039639603643,-11.7823092527339,-5.19283960441843,45.6274231455942,-7.50216564069176,"Jun"
"X2641.23096052223",1930-06-27,2641.23096052223,1999.22596052223,2.72887326122443,4.3641741136541,-49.01919841479,-3.66512415725792,-10.9093978815805,-69.8109984815117,-28.0145302147869,52.5473635526815,21.4289682133507,30.6043505511215,-8.00606573828531,-52.8898619307013,-6.2848125795836,-54.7254360104439,-31.5978718551138,-5.4076477201753,-9.6010695591163,-38.2355082583971,-29.3754155527847,-2.12836639676466,-2.40512154729356,36.8832475396404,-5.37126316875361,"Jun"
"X2401.11905502021.1",1930-06-28,2401.11905502021,1759.11405502021,-8.44009399780385,7.56857588732082,-56.4598872409125,-3.77905982036646,-12.1876314375427,-69.8343409749504,-30.8885945305626,58.3648386951014,6.54647591895136,10.6000030159134,-14.3558411593645,-48.6753652896895,-17.2388677565183,-53.322953149548,-44.0448972846414,-5.21731089255044,-21.938502694235,-39.7604288336404,-31.2431482989428,-7.01577209017016,-4.03015236420879,45.966116124405,-6.79918475815615,"Jun"
"X1980.92322039167",1930-06-29,1980.92322039167,1338.91822039167,-42.3147846916816,-12.1846901660958,-68.0076541169997,-8.33608165295612,-17.1050669918637,-49.1962549459163,-31.6237176459657,58.9437849945324,-13.1469014132574,2.65252956374995,-32.4725938768331,-16.1504845739738,-48.6167927877216,-20.3380745144067,-64.8157543727617,-17.0386249964429,-47.7166898974421,-32.6918153802507,-35.5547756370436,-34.5279430521,-9.40642706281617,30.1941484663582,-10.2561472043702,"Jun"
"X1896.88405346596",1930-06-30,1896.88405346596,1254.87905346596,-47.4976965297752,-19.3963699267615,-71.4961744377283,-9.95421572176412,-17.5864637563103,-39.6961008913188,-31.0513544114168,54.3845991253084,-14.6316155593754,7.21468794153355,-36.6989399264877,-8.66663436210384,-54.1898537529309,-9.86883719806276,-68.4260595589967,-21.6977492814598,-51.8504669991104,-30.9557601163566,-35.4724372799214,-41.100628635311,-10.1587202303302,20.8346357579338,-10.6643785436196,"Jun"
"X2365.1022691949.2",1930-07-01,2365.1022691949,1702.9862691949,-12.5442991770333,6.62133667241377,-58.7233699855727,-4.08262630908698,-13.0945777563511,-70.7106821089474,-31.8514485136184,61.9251147222,4.75664744937347,9.50892919954267,-16.3511087688566,-47.7093794690359,-21.136884202161,-52.753007344503,-47.362449019926,-5.95330690570211,-25.3245526571352,-40.2561218935566,-32.8721204085401,-9.73826886917665,-4.76330354136257,47.4765952879442,-7.36234794456799,"Jul"
"X2124.99036369288",1930-07-02,2124.99036369288,1462.87436369288,-31.819129107674,-1.587604601835,-65.7094019704573,-5.70197714597091,-15.9545874231543,-66.6929185124152,-32.5413026947604,64.9395461155208,-5.46177856593741,3.73693298889952,-25.4618968838727,-33.2424004824288,-38.924176569208,-39.578177867342,-60.0001438228855,-10.4802004132187,-39.8923241731113,-37.1410701027446,-36.8576062826047,-23.8024213965684,-7.88769457901841,42.9056607981713,-9.26474595829162,"Jul"
"X1872.87286291576.1",1930-07-03,1872.87286291576,1210.75686291576,-50.8206265866017,-24.8927573127262,-73.1200465303648,-11.5905615480912,-18.5214991593441,-36.0764119637524,-29.5880569240337,53.82148708215,-15.9762124371529,8.73984938981158,-40.2958385136175,-5.20130190293487,-57.033240937603,-5.49492538821489,-69.8715893125747,-25.5670658664585,-54.2584935567005,-30.6658499382986,-35.3974292216997,-45.3141931538735,-11.3930885053879,15.2339091921802,-12.1645846801417,"Jul"
"X1764.82250543985.1",1930-07-04,1764.82250543985,1102.70650543985,-58.2810986327815,-39.22563231367,-75.17060411989,-15.463066090606,-19.8659235190451,-18.6343606100914,-22.3473605924476,47.1320306879418,-18.378149171139,13.9445558001084,-48.6614829459288,8.29201713458152,-62.9978171975741,12.1912150443949,-71.3804227646548,-35.2341389916108,-58.8029744502731,-26.7339863561364,-32.8444266904593,-55.4226056304471,-14.2233403905365,-1.78978318086677,-15.5663158072927,"Jul"
"X1788.83369599005",1930-07-05,1788.83369599005,1126.71769599005,-56.5550881431363,-36.0786371991421,-74.6491745397903,-14.5963399657018,-19.5603158384822,-23.1344027299929,-24.0563108808615,48.5306481433098,-17.833189753317,12.7617703100961,-46.7415774484218,5.08848090498366,-61.6045608440714,7.8936122084159,-71.0050659221426,-33.0710206342482,-57.7283037890106,-27.6709428839596,-33.4425219409498,-53.1296440863396,-13.5891443929387,1.78221523489829,-14.8007247265801,"Jul"
"X1608.74976686354",1930-07-06,1608.74976686354,946.633766863538,-68.7299877085061,-59.2669685205247,-80.3438022082047,-21.8400169639368,-24.6765594133811,5.16745049667608,-11.7696114560163,33.1202935343032,-22.6502210068879,13.1927218933983,-62.0468183499975,23.1630400820839,-69.3033332095391,29.6213327532774,-71.8504192108725,-50.2821145486588,-64.4134118184026,-23.054375331593,-25.3462965693254,-69.0636188211569,-18.8522867080283,-24.4739626667727,-22.4291823165676,"Jul"
"X1536.71619521293",1930-07-07,1536.71619521293,874.600195212931,-73.9861366557178,-70.0328163370116,-81.2423729713517,-25.4226788616896,-29.6404367035495,14.7837026718792,-5.24632411923868,26.9445938465926,-24.2267617775454,11.9514211414448,-69.1872634565799,32.115850570132,-70.4752148222291,39.4396789234212,-70.221766001817,-58.8039807833783,-65.5987457191927,-21.0042345076546,-19.3540271243886,-75.8768190345601,-22.2314773398452,-36.1895470307741,-27.4305651969197,"Jul"
